trade_date,h.1,h.2,h.3,h.4,h.5
2005-01-27,0.4455784225382349,0.4542039381822295,0.46279303672214117,0.4713458719117307,0.4798625968556075
2005-01-28,0.4200094724391425,0.42869192726137073,0.43733799917501265,0.44594784063879855,0.45452160347259635
2005-01-31,0.41870080770287676,0.42736762586011967,0.4359984279243492,0.4445933635651363,0.4531525818300807
2005-02-01,0.4185110331259142,0.42717030713349957,0.4357939708671054,0.44438217076991066,0.45293505268286344
2005-02-02,0.39819815822886717,0.40686946619989167,0.4155055670788287,0.4241066038128942,0.43267271876891245
2005-02-03,0.3869573221124959,0.39601293580029356,0.4050302495825697,0.41400942544533803,0.42295062468950695
2005-02-04,0.443941311868835,0.4529415992741244,0.4619019367507383,0.4708225016259918,0.47970347044009043
2005-02-07,0.42137039123122066,0.430427579181645,0.4394445317632024,0.44842142771623894,0.45735844498707
2005-02-08,0.3971021512863242,0.4061980641284335,0.4152539145069313,0.4242698788748045,0.4332461329078624
2005-02-09,0.4288745323038447,0.43786631963942557,0.4468180287088049,0.45572983814915025,0.4646019258014063
2005-02-10,0.41000887088429094,0.418994964921955,0.42794165622154823,0.4368491175584458,0.4457175209504273
2005-02-11,0.4347807909349998,0.4436707141598326,0.4525215751843144,0.46133354564721607,0.4701067964331301
2005-02-14,0.41056426248805844,0.4194547046643799,0.42830692196654224,0.4371210787441892,0.44589733864033554
2005-02-15,0.39419952033971856,0.4031301722242746,0.4120226216762647,0.4208770321133063,0.4296935662539694
2005-02-16,0.37135131848048447,0.38027595549776166,0.38916337644396576,0.39801373651150884,0.40682719024564495
2005-02-17,0.41344565084103047,0.4222869732220039,0.431090546696389,0.4398565324369026,0.4485850909281185
2005-02-18,0.38923822709737393,0.3980759604146965,0.4068769530530012,0.41564135775252653,0.4243693266185314
2005-02-22,0.5647011575470425,0.5732040348960158,0.581667529653149,0.5900918242259352,0.5984771001770143
2005-02-23,0.5608949438811552,0.5693804069016517,0.5778270022212267,0.5862349078735563,0.5946043010768325
2005-02-24,0.5520935527914113,0.5605859239568527,0.5690397675737715,0.577455258431042,0.5858325705245693
2005-02-25,0.583253915075559,0.5916800055996603,0.6000670821569779,0.6084153253875845,0.6167249150951641
2005-02-28,0.5888091519331717,0.5972404289312289,0.6056319461037597,0.6139838909483079,0.6222964500782245
2005-03-01,0.5656186228768939,0.5741645347074277,0.5826694182896774,0.5911334705970255,0.5995568876572004
2005-03-02,0.530287569341326,0.5388937262824272,0.5474595905743646,0.555985350860872,0.5644711949024831
2005-03-03,0.49686886623592375,0.505539177438903,0.5141698057041411,0.5227609326555164,0.5313127390856374
2005-03-04,0.5731922851369624,0.5816422060463532,0.5900530567774257,0.5984250179802536,0.6067582694696326
2005-03-07,0.5363393258748014,0.5448689197538874,0.5533588795097346,0.5618093893086407,0.570220632461145
2005-03-08,0.5186656749272173,0.5272429718734006,0.5357809839529631,0.5442798910944715,0.5527398724024019
2005-03-09,0.5989087664993356,0.6072677257407055,0.6155879513427026,0.623869622788774,0.6321129187306785
2005-03-10,0.5636196882838388,0.5721917319752424,0.5807223309040015,0.5892116854503769,0.5976599950258159
2005-03-11,0.575171883021741,0.5836880467194767,0.5921632450158449,0.6005976749671929,0.608991532681965
2005-03-14,0.5632664185857196,0.571895865949108,0.5804825775335052,0.5890267649801356,0.5975286388821087
2005-03-15,0.5913453892374925,0.5998615452366098,0.6083355868077832,0.6167677222169301,0.6251581587000429
2005-03-16,0.62094013952832,0.6293863415542151,0.6377898035719937,0.6461507418573601,0.6544693715916068
2005-03-17,0.5816139738292653,0.5901711227507656,0.5986858535579334,0.6071583765189831,0.6155889008598213
2005-03-18,0.5548392078857698,0.5634676660132453,0.5720541314481661,0.5805988085591695,0.5891019007202779
2005-03-21,0.5352684572144861,0.5439554921301654,0.5526006343290485,0.5612040858363071,0.5697660477028583
2005-03-22,0.5951401554435142,0.6036219796304991,0.6120628295182947,0.6204629030470087,0.6288223972005328
2005-03-23,0.5566838116777195,0.5653102808910062,0.5738955095519032,0.5824396948190762,0.590943032908635
2005-03-24,0.5230348392747346,0.5320045154798091,0.5409306239268117,0.5498133762342556,0.5586529829927749
2005-03-28,0.4913960034990397,0.5005327864813035,0.5096246566801478,0.5186718348689147,0.5276745407357125
2005-03-29,0.5044401462828927,0.5135442522678371,0.5226030953542237,0.531616900575679,0.5405858918470294
2005-03-30,0.6164249263783506,0.625121345026747,0.6337732760768208,0.6423809471103483,0.6509445845448834
2005-03-31,0.5816778148843395,0.5905136749214205,0.5993042393098943,0.6080497402507888,0.6167504087547899
2005-04-01,0.5665570030198921,0.575500487986727,0.584397637438128,0.5932486914348766,0.6020538887940176
2005-04-04,0.531404718916014,0.5404715993769901,0.549491675531987,0.5584651889903507,0.5673923801142113
2005-04-05,0.5122656688929775,0.5215026029572886,0.5306910442912688,0.5398312474755915,0.5489234657544142
2005-04-06,0.4869152740478599,0.49621531661883406,0.5054669656355497,0.5146704729179394,0.5238260889755697
2005-04-07,0.4751581316854781,0.48449263346141475,0.4937787069492252,0.5030166033995007,0.5122065727593206
2005-04-08,0.5447525228197694,0.5537742229071201,0.5627486987395907,0.5716761975134111,0.5805569651308582
2005-04-11,0.5102446218138909,0.5193397649926139,0.5283881168816515,0.5373899182056133,0.5463454084506659
2005-04-12,0.4949347719372457,0.5040739034635355,0.5131662831849649,0.5222121502633461,0.531211742637044
2005-04-13,0.5888406056128236,0.597595342907884,0.6063046613024656,0.614968796426314,0.6235879826867458
2005-04-14,0.701796441840381,0.7101228858686311,0.7184052929771347,0.7266438960684724,0.7348389268134486
2005-04-15,0.8301014940636366,0.8379589015436104,0.8457736189356034,0.8535458781791729,0.8612759099537252
2005-04-18,0.7755913330245012,0.7836541059811225,0.7916734450144677,0.7996495841018175,0.8075827559600238
2005-04-19,0.7632692435047216,0.7713434953966531,0.7793748761408128,0.7873636133663774,0.7953099334939009
2005-04-20,0.8833095314083859,0.8908594831183902,0.8983695518574643,0.905839948309256,0.9132708820444676
2005-04-21,1.1016879816226397,1.1083232101188978,1.1149231419241974,1.1214879648024407,1.128017865518703
2005-04-22,1.0374009854891095,1.0444116216190837,1.0513829170840858,1.0583150926469527,1.0652083678316953
2005-04-25,0.9876585513332591,0.9948776741448827,1.0020567310030846,1.0091959442729175,1.0162955350853131
2005-04-26,1.0018852064308876,1.0090061348004002,1.0160883028697776,1.02313192161725,1.0301372008726617
2005-04-27,0.9357911841511652,0.9431779767810599,0.9505252334221641,0.9578331656811236,0.9651019840320115
2005-04-28,1.009111305497296,1.0161491491202495,1.0231499325130446,1.0301138508293015,1.03704109819499
2005-04-29,1.0680870621219916,1.0748589773261292,1.0815955737891938,1.088297035715127,1.094963546347159
2005-05-02,1.0079518593554957,1.0149728025734548,1.0219575284586968,1.0289062238372861,1.0358190745715503
2005-05-03,0.9377659876970004,0.9453067811485676,0.9528059052774096,0.9602635903421151,0.9676800653288972
2005-05-04,0.908957964894771,0.9165755774608713,0.9241519074672138,0.9316871786387158,0.9391816134878493
2005-05-05,0.8437105493746,0.8515767293089942,0.8594009831871876,0.8671835344714203,0.8749246054328979
2005-05-06,0.7956167338121244,0.8037202417021316,0.8117802703945166,0.8197970531759808,0.8277708220815309
2005-05-09,0.7644564403512114,0.7726487136104716,0.7807978139435037,0.7889039688697641,0.7969674047096919
2005-05-10,0.80863539758035,0.8165701348975819,0.8244638320129944,0.8323167011955133,0.8401289536161626
2005-05-11,0.7702415142432607,0.7783225120065648,0.786362126104326,0.7943605684667818,0.8023180499388517
2005-05-12,0.8258650591361902,0.8336779782278689,0.841451291388752,0.8491851993926778,0.8568799019957043
2005-05-13,0.772633426709079,0.7806766498832407,0.7886791616083826,0.7966411679489199,0.8045628739262559
2005-05-16,0.7787556902761887,0.7867915718652986,0.7947867629292118,0.80274146950865,0.810655896601026
2005-05-17,0.7531539135212113,0.7613245851184711,0.7694537275025503,0.7775415517546954,0.7855882678832871
2005-05-18,0.7753337072372891,0.783375954793723,0.7913775537842389,0.7993387096620883,0.8072596268420843
2005-05-19,0.7309581539240911,0.7392085562146754,0.7474172788480196,0.755584532382805,0.7637105263140059
2005-05-20,0.6845040647547614,0.6929327234730255,0.7013187699981787,0.7096624197617699,0.7179638871062055
2005-05-23,0.6574619925214215,0.6659929915554539,0.6744807899186265,0.6829256063775754,0.6913276585911107
2005-05-24,0.619720746703258,0.6284550664918869,0.6371452648434437,0.6457915646374721,0.6543941876276395
2005-05-25,0.5790898181107915,0.5880670098123651,0.596998735925542,0.6058852267138383,0.6147267112745854
2005-05-26,0.5602818357630729,0.5692204444318113,0.5781141634396705,0.5869632182223672,0.595767833083481
2005-05-27,0.5233815890257396,0.5325777224045627,0.5417276028678861,0.5508314630495902,0.5598895344134989
2005-05-31,0.5336687242695746,0.5429716137166118,0.5522273514840731,0.5614361765601673,0.5705983267217922
2005-06-01,0.5495899731359469,0.558804420115292,0.5679722375240824,0.5770936613305596,0.5861689263088514
2005-06-02,0.5156838598857838,0.5250210982683718,0.5343115366495336,0.5435554095997109,0.5527529505136345
2005-06-03,0.50971174112571,0.5190836598109277,0.5284085621751913,0.537686684086364,0.5469182602290255
2005-06-06,0.47903725421092636,0.4885274201447537,0.49797041615249077,0.5073664766875646,0.5167158350380749
2005-06-07,0.449095922202693,0.45873277249850836,0.4683218766347689,0.47786347117172834,0.4873577914975935
2005-06-08,0.42614553069985306,0.43587727971708706,0.4455612641759714,0.45519771851052526,0.46478687600413804
2005-06-09,0.4143349429704103,0.42412843333711403,0.4338739810666156,0.4435718208552671,0.45322218625049776
2005-06-10,0.3966495196833856,0.40651098045703976,0.41632460800079985,0.4260906343307875,0.43580929033772503
2005-06-13,0.37952005539113925,0.3894943372999429,0.3994200652197062,0.40929747550727885,0.41912680336894503
2005-06-14,0.3589600949743921,0.3689958697263254,0.37898373328467244,0.38892391437940443,0.3988166406485266
2005-06-15,0.33909078410872506,0.3491934568002479,0.35924877502817665,0.3692569607580536,0.37921823491499734
2005-06-16,0.3222337057521728,0.332399758106348,0.3425190182372362,0.3525917015197031,0.3626180223372887
2005-06-17,0.3137606443195419,0.3239017769438009,0.33399680609298615,0.34404594136207023,0.35404939139316793
2005-06-20,0.295709212154504,0.30589080308756056,0.3160273500828381,0.32611905241728106,0.33616610848622125
2005-06-21,0.2786201950072343,0.28885774778294865,0.2990512848980582,0.3092009955948967,0.3193070683021634
2005-06-22,0.26581501855334716,0.27595615586783984,0.286055137749511,0.296112139433195,0.3061273354252968
2005-06-23,0.44385829550437506,0.45358187047667303,0.4632559289880901,0.4728807231969019,0.48245650397728995
2005-06-24,0.4717066097653883,0.48145548139355177,0.4911529465893943,0.5007992764223673,0.5103947405325554
2005-06-27,0.4428302944160317,0.45262108089275155,0.462361248580448,0.47205105918044704,0.48169077304106733
2005-06-28,0.46559088851538283,0.4753088613683548,0.48497620897435595,0.4945931950628357,0.5041600819893596
2005-06-29,0.44553460382499466,0.4552766555127148,0.4649688174601425,0.4746113451561898,0.48420449278139177
2005-06-30,0.4485418079409784,0.45826357688488945,0.46793588291795296,0.47755897770008426,0.4871331116107906
2005-07-01,0.4254508500994965,0.43523054322236265,0.44496116312437656,0.4546429560485414,0.46427616700224517
2005-07-05,0.44532548621549994,0.4550732483800899,0.46477168971268784,0.4744210597623111,0.48402160681533163
2005-07-06,0.4851434777368967,0.49464423886189063,0.5040970787410898,0.5135022390862651,0.5228599603900088
2005-07-07,0.4637927009010533,0.4733338667338257,0.48282745238046215,0.4922736951153327,0.5016728310295602
2005-07-08,0.5310292296866235,0.5404177881397503,0.5497582744020981,0.5590509346174747,0.5682960136693587
2005-07-11,0.5130311354954916,0.5224505459068687,0.53182209873758,0.5411460371395775,0.5504226030294211
2005-07-12,0.48334420870761663,0.49270442757305666,0.5020185497425804,0.5112868022306845,0.5205094109338768
2005-07-13,0.4538475887560405,0.4632863937148853,0.4726792665539897,0.4820264307931354,0.4913281088643883
2005-07-14,0.4352147806622073,0.4447267035689319,0.45419264811490856,0.4636128365485384,0.4729874900439268
2005-07-15,0.410367822748031,0.4199048948520284,0.42939664800924315,0.4388432975695138,0.44824505785936397
2005-07-18,0.40335112755074665,0.41270169685718827,0.4220092684207421,0.43127403996261987,0.44049620829483027
2005-07-19,0.3992154654900295,0.4084437227762382,0.417630732275632,0.4267766783545398,0.4358817445552233
2005-07-20,0.38292310168412846,0.3921980246963476,0.4014317356902443,0.410624417786525,0.41977625329222096
2005-07-21,0.3953747257462878,0.4046450842688152,0.4138738940830474,0.4230613414056402,0.43220761161864707
2005-07-22,0.40245662609184885,0.4116538469212258,0.4208099436289302,0.42992510009587726,0.4389994993807836
2005-07-25,0.3897552609174973,0.3989318743388942,0.4080677757525968,0.41716314577725966,0.4262181642302236
2005-07-26,0.3683003178303742,0.37754357519329534,0.38674621844058915,0.39590842602735243,0.40503037562456506
2005-07-27,0.3563553884918264,0.3655506944056688,0.37470627222052816,0.38382229358070474,0.39289892938891363
2005-07-28,0.36376830983325315,0.37305105134723426,0.38229286351250596,0.3914939267942448,0.4006544208619223
2005-07-29,0.38773451646701323,0.3970901340430945,0.40640265209451404,0.41567226917246425,0.4248991829134507
2005-08-01,0.36870711236851494,0.37820743487834396,0.3876632913533497,0.3970748899157565,0.40644243771367755
2005-08-02,0.37266270723216255,0.3822698407965235,0.39183067340976496,0.40134542821628894,0.4108143272850677
2005-08-03,0.3563390897772697,0.3660499090475886,0.37571356176250204,0.3853302770153425,0.39490028278671035
2005-08-04,0.3989657183705341,0.4086426544033549,0.41827064692552185,0.42784994348101235,0.4373807903617886
2005-08-05,0.4216321884644965,0.4312980410288086,0.4409139091115038,0.4504800511945304,0.4599967244231634
2005-08-08,0.4027364491243863,0.4124707966304651,0.4221549729872508,0.4317892367785078,0.44137384525525103
2005-08-09,0.4039756081729256,0.41373691996439677,0.4234476380021707,0.43310802451820635,0.4427183403852909
2005-08-10,0.38243374583851497,0.39225695994116067,0.40202968253843707,0.41175217315763213,0.42142468999205857
2005-08-11,0.37080781072073726,0.38063779147089777,0.39041758953458217,0.40014746109764526,0.40982766103809665
2005-08-12,0.3886561261736857,0.39849301544849597,0.4082791566860227,0.4180148116929426,0.4277002409252839
2005-08-15,0.393249796620077,0.40318338379863644,0.41306433141023186,0.42289291839981635,0.432669422234172
2005-08-16,0.5253449705417175,0.5350109307610263,0.5446208039627324,0.5541749155933998,0.5636735892111797
2005-08-17,0.4941618981282989,0.5040068393713972,0.5137940266338509,0.5235237987213672,0.5331964924520968
2005-08-18,0.4652547062695694,0.4752479666760846,0.4851823020232309,0.49505805976143796,0.5048755852924008
2005-08-19,0.44107147703072375,0.45121178433437514,0.4612919169779942,0.471312232050336,0.48127308452111767
2005-08-22,0.4163758049532086,0.4266319537939257,0.4368273003483105,0.44696220507505763,0.4570370262959277
2005-08-23,0.3989942427748219,0.40936930062717475,0.41968256338559146,0.42993439910909287,0.440125173664496
2005-08-24,0.45185450859496806,0.4620917152490262,0.4722660048325888,0.4823777640290446,0.4924273771452564
2005-08-25,0.4334782821030688,0.44382928250760345,0.45411639122435177,0.4643400026256072,0.4745005086493948
2005-08-26,0.45491164583759186,0.46524944986185884,0.4755221018076703,0.4857300122838283,0.4958735893113497
2005-08-29,0.46934298553713116,0.4796553575933153,0.48990201266345873,0.5000833695379456,0.5101998443383616
2005-08-30,0.46973261927641907,0.48005229716507875,0.49030604913389664,0.5004942963420362,0.5106174572581405
2005-08-31,0.5593179623970486,0.5693151617749816,0.5792461996965139,0.5891115140181038,0.598911539698476
2005-09-01,0.5252878860409519,0.5354322763162379,0.5455099263476358,0.5555212752211858,0.5654667591341676
2005-09-02,0.49857335696822824,0.5089228610595762,0.5192038782625505,0.5294168617828159,0.5395622618269901
2005-09-06,0.5683301518740599,0.5784071163448841,0.5884154674756812,0.5983556724498418,0.608228195269738
2005-09-07,0.5334091005483802,0.543662471256317,0.5538462174869517,0.5639608120182594,0.574006724417864
2005-09-08,0.5131084444537531,0.5234696686073461,0.5337605667407632,0.5439816161865128,0.554133291037245
2005-09-09,0.5378987044869805,0.5481670889304865,0.5583650392309158,0.5684930385186516,0.5785515666101307
2005-09-12,0.510234558003988,0.5206372353473406,0.5309688490816211,0.5412298846622912,0.5514208242285302
2005-09-13,0.5100773007129894,0.5204769737367295,0.5308055231687876,0.5410634354249656,0.5512511935944571
2005-09-14,0.49416404050908413,0.5046759853638383,0.5151159334723383,0.5254843779432852,0.5357818085080578
2005-09-15,0.4657504878416551,0.47641430655162104,0.4870053573279443,0.49752413672559365,0.5079711379111382
2005-09-16,0.47376660475708526,0.48443395188286187,0.49502782042371446,0.5055487165132092,0.5159971427985742
2005-09-19,0.45852292166235786,0.4692708353952628,0.479944817782167,0.4905453773723627,0.5010730192169995
2005-09-20,0.49861919703796825,0.5091864667131131,0.5196799752584306,0.5301002375376878,0.5404477648208253
2005-09-21,0.5509334248026011,0.5613830196126351,0.5717574883311227,0.582057371067966,0.5922832040500126
2005-09-22,0.5243778254551236,0.534997604758121,0.5455407962960421,0.5560079524048246,0.5663996214370677
2005-09-23,0.4928750303955802,0.5036878893117865,0.5144227367805367,0.5250801356304019,0.5356606446293185
2005-09-26,0.4640850272210551,0.4750597583282113,0.48595559934081234,0.49677311734765145,0.5075128753610949
2005-09-27,0.4378615490327758,0.44897777934772276,0.46001452745405824,0.4709723616578812,0.4818518462018426
2005-09-28,0.4137910637607391,0.4250988241457044,0.4363256556066792,0.4474721373468403,0.4585388444240443
2005-09-29,0.4384839102785704,0.4496990724615807,0.46083288158618707,0.4718859277749401,0.48285879686973215
2005-09-30,0.41971134935388904,0.4310981225954669,0.4424019429208983,0.4536234146441668,0.464763137676814
2005-10-03,0.4106878891340467,0.4220995687512127,0.43342855944794584,0.44467546038736605,0.45584086639106297
2005-10-04,0.5050390799893617,0.5159844335904324,0.5268475762143466,0.5376291253509553,0.5483296938521192
2005-10-05,0.6309515355869797,0.6412253208905064,0.6514192286607953,0.6615338799367454,0.6715698909287481
2005-10-06,0.6031295379716072,0.613548661433184,0.6238872436969294,0.6341459073569196,0.6443252701944966
2005-10-07,0.5727162361536331,0.5834226578168841,0.5940457212698468,0.6045860755240622,0.615044364537988
2005-10-10,0.603454970446303,0.6139633759644553,0.6243894838918899,0.6347339387501212,0.6449973800130311
2005-10-11,0.5671522594010249,0.5778541251027041,0.5884727925365698,0.5990089085012235,0.6094631147669352
2005-10-12,0.5894199054326458,0.6000052190946418,0.6105076704323277,0.6209279080958058,0.6312665756575154
2005-10-13,0.5522109127186529,0.562989950531203,0.5736853240066373,0.5842976825277137,0.5948276704368354
2005-10-14,0.6003606058113664,0.6108797842830478,0.6213161939656959,0.6316704861147733,0.6419433068614229
2005-10-17,0.5698930687720424,0.5806088393132354,0.5912404977858426,0.6017887044167752,0.6122541142505772
2005-10-18,0.6408944938891119,0.6511567323454978,0.6613375668275144,0.6714376430624145,0.6814576016552965
2005-10-19,0.8106214037674904,0.8198079211510908,0.8289195667403346,0.8379569507540192,0.8469206784375475
2005-10-20,1.0367302732979824,1.0443796593739711,1.051965143133391,1.0594872584107253,1.0669465345808495
2005-10-21,0.9659119948860324,0.974062268311414,0.9821447122655069,0.9901598912492717,0.9981083650656911
2005-10-24,1.080115488306412,1.0874524373357026,1.0947277922047352,1.1019420700004572,1.109095783468838
2005-10-25,1.0010820388951227,1.009000817436875,1.016853260513301,1.0246399238153996,1.0323613583791569
2005-10-26,0.9358361208460554,0.9442733736804206,0.9526397268225552,0.9609357760548133,0.9691621121530876
2005-10-27,0.9724183940858758,0.9806046841773508,0.9887217988539816,0.996770322658701,1.0047508351949639
2005-10-28,1.0579587829251973,1.0655159278865078,1.0730087853368233,1.080437902160462,1.0878038205894784
2005-10-31,0.9808685451433456,0.9890186975395217,0.9970993176056177,1.0051109985507778,1.0130543285232327
2005-11-01,0.9126287178845915,0.9213407651644012,0.9299779799452972,0.9385410050041968,0.9470304775968577
2005-11-02,0.9265202658328016,0.9351497703358609,0.9437046736012356,0.952185620549461,0.9605932505257965
2005-11-03,0.8692937562816447,0.8783523860483807,0.8873328216587488,0.8962357380852611,0.9050618044740624
2005-11-04,0.8090757085444847,0.8186091899323019,0.82806025628025,0.8374296200498655,0.8467179875435973
2005-11-07,0.7516484973211955,0.761642159197754,0.7715492962742081,0.7813706576794683,0.7911069860565114
2005-11-08,0.7001051664086337,0.7106018270901873,0.7210065944892863,0.7313202730880053,0.74154366032556
2005-11-09,0.652786981458604,0.6636588009027198,0.6744355412587623,0.6851180340373203,0.6957071034770383
2005-11-10,0.6519051532631124,0.6627588525992241,0.6735179036545349,0.6841831317971319,0.6947553551975865
2005-11-11,0.6148117753393393,0.6259503874239907,0.636992142110467,0.6479378816361591,0.658788440914662
2005-11-14,0.5754533976952818,0.5869618658578653,0.5983698085841712,0.6096781039548615,0.620887622380642
2005-11-15,0.5538675462280455,0.5656911518064012,0.5774101506101967,0.5890254681250815,0.6005380216486718
2005-11-16,0.5205841143171559,0.5326972170249605,0.5447032511189936,0.556603162986678,0.5683978906502479
2005-11-17,0.5527814407074889,0.5645744634395954,0.5762636073261763,0.5878497873840848,0.5993339105702474
2005-11-18,0.5271044148759337,0.5391155373825599,0.5510209842126771,0.5628216851169059,0.5745185616657802
2005-11-21,0.5115553954039157,0.5237602432538179,0.5358571162255615,0.5478469695604128,0.5597307500487287
2005-11-22,0.49146841527920154,0.5037917861294852,0.5160069200599039,0.5281147677219445,0.5401162714174639
2005-11-23,0.48437610767536227,0.4966844826464957,0.5088858204519817,0.5209810519177709,0.5329710997750835
2005-11-25,0.4546998360962059,0.46716301529470894,0.47951928670432603,0.49176956736838473,0.5039147664639152
2005-11-28,0.47973172624189087,0.49212146809077684,0.5044032710930527,0.5165780756068591,0.5286468137979808
2005-11-29,0.4527646633399738,0.46524530791499996,0.4776191524584539,0.4898871108852119,0.5020500892895498
2005-11-30,0.4564138537105496,0.4687845637641504,0.4810504831068126,0.49321249940731593,0.5052714928151111
2005-12-01,0.5080762178517877,0.5200168883565565,0.5318562410329372,0.543595135573218,0.5552344243751092
2005-12-02,0.478295236425408,0.4905828806461982,0.5027652398753067,0.514843216232723,0.5268177041087452
2005-12-05,0.4556062827681183,0.46800149311810085,0.48029160399417303,0.4924775065388895,0.5045600843387723
2005-12-06,0.429548168822793,0.4420018075912876,0.4543519787515048,0.4665995419354094,0.47874534963295207
2005-12-07,0.44001596523833275,0.45234844612624026,0.4645789502054565,0.47670832071827834,0.4887373939342648
2005-12-08,0.41488532801674277,0.42729715912062916,0.4396081860800706,0.45181922758776855,0.46393109568731566
2005-12-09,0.394428866381382,0.4069129601242179,0.4192971010795775,0.4315820895105741,0.44376871927308525
2005-12-12,0.3720090067768877,0.3845897310656854,0.39707119467543667,0.4094541807631505,0.4217394663068039
2005-12-13,0.38571200906661657,0.3982031540545554,0.41059560883919427,0.42289015315339484,0.43508756056949516
2005-12-14,0.3740149189389215,0.38652969277069366,0.3989465265901366,0.4112661868710311,0.42348943408877154
2005-12-15,0.3636416271307792,0.3762328029082991,0.38872616039042956,0.4011224595077032,0.41342245428690594
2005-12-16,0.3578709882945807,0.37057771496269915,0.38318668677376677,0.39569865577135277,0.4081143682134364
2005-12-19,0.368302673159835,0.3809851345676685,0.3935696386293437,0.40605694195206454,0.4184477952991196
2005-12-20,0.349248683906497,0.36213535905786937,0.37492261570117114,0.387611220833291,0.4002019355338671
2005-12-21,0.3312595553224001,0.344107007073042,0.3568577800985723,0.369512601918819,0.38207219457893016
2005-12-22,0.3332717942152819,0.34598788581611456,0.3586097348583759,0.37113803980037574,0.38357349392395135
2005-12-23,0.3153657411210114,0.3280203188843784,0.34058378153138996,0.35305678510641086,0.36543998093017444
2005-12-27,0.40439252881904786,0.41668180638343133,0.428877655187422,0.4409807855195802,0.45299190226852465
2005-12-28,0.38279710669926376,0.39508527391846465,0.40728194429205544,0.41938779909923807,0.43140351454645653
2005-12-29,0.38293943740809516,0.39516404169956076,0.40729840934438716,0.4193432064297705,0.43129909412614453
2005-12-30,0.3927711135211881,0.4049031290162671,0.4169458728931889,0.4289000020437793,0.44076616852622397
2006-01-03,0.6272188317871484,0.6383775686576927,0.649443670837931,0.6604179073383657,0.6713010407855285
2006-01-04,0.5974338465585347,0.6087264613100591,0.619926230849436,0.6310339185280774,0.6420502814213007
2006-01-05,0.5559275703683924,0.5674535310197659,0.5788856548915445,0.5902247059409783,0.6014714419056808
2006-01-06,0.5713764258967827,0.5828288368050611,0.5941875291908153,0.6054532699808988,0.6166268198261722
2006-01-09,0.5358595820551647,0.5475410368880347,0.5591287477865328,0.5706234670478135,0.5820259409318301
2006-01-10,0.501375180382383,0.5133812858746422,0.5252914301013203,0.5371063800525541,0.5488268965881538
2006-01-11,0.4749978948719945,0.4871152436618952,0.4991367106675816,0.5110630545794821,0.5228950280846829
2006-01-12,0.4633213122823415,0.4754402089629456,0.4874640577087501,0.4993936039762225,0.5112295873752505
2006-01-13,0.4364823127740703,0.4486803892511212,0.46078407264004106,0.47279409338838074,0.48471117629122606
2006-01-17,0.42069310303736485,0.43309613040920925,0.44540336417319654,0.45761554418218936,0.4697334045748668
2006-01-18,0.4140990402561028,0.42645075251233416,0.43870801756106736,0.45087155759164904,0.46294208927121444
2006-01-19,0.39876695051543537,0.4110903535626678,0.42332095762374455,0.4354594615033544,0.4475065587439736
2006-01-20,0.6949641848017252,0.705645782300038,0.7162371235803042,0.7267389712798442,0.7371520815919277
2006-01-23,0.6512237751853702,0.6620938421177024,0.6728731878201389,0.6835625694491541,0.6941627378420185
2006-01-24,0.6045377910574511,0.6156085192815485,0.6265881095028968,0.6374773120005541,0.6482768708770261
2006-01-25,0.5631752822141111,0.5744675808675483,0.5856678829512193,0.5967769379466162,0.6077954892293247
